penelitian_id,judul,dosen_id,jurusan_id,tahun,skema,dana,topik,status_publikasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PNL2d6549a4,Penelitian Sustainable Energy - 8760b499,0241489434,JTP,2024,Industri,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLdacec694,Penelitian Green Infrastructure - 584ccd40,0424512435,JTI,2024,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL7b5d6bb1,Penelitian Innovative Industry - 83bfa330,0424512435,JTI,2025,Industri,50000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNLbd86bfa2,Penelitian Green Infrastructure - a32c76f1,0424512435,JTI,2020,Industri,25000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL0b105ccc,Penelitian Innovative Industry - c38617f6,0424512435,JTI,2025,Hibah Dikti,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL7589c7d3,Penelitian Sustainable Energy - f79e39da,0124476436,JTI,2023,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNL6d5cf365,Penelitian Green Infrastructure - 545d5028,0124476436,JTI,2022,Industri,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLbcd9e09c,Penelitian Sustainable Energy - 7871f75b,0124476436,JTI,2021,Mandiri,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL88334f39,Penelitian Community Development - fb7ac158,0124476436,JTI,2025,Dana ITERA,250000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL17770046,Penelitian Community Development - 7f9cb58c,0124476436,JTI,2021,Mandiri,10000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLf1a62526,Penelitian Green Infrastructure - db26c558,0964617437,JTK,2024,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLbcc86c75,Penelitian Innovative Industry - d5e3d58c,0151613438,JTK,2020,Mandiri,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLac24c57d,Penelitian Green Infrastructure - fad47442,0151613438,JTK,2021,Hibah Dikti,10000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL9832d6d3,Penelitian Green Infrastructure - 83dd25ae,0151613438,JTK,2023,Industri,50000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL09869b7a,Penelitian Sustainable Energy - 63d585f5,0325754439,JTK,2020,Dana ITERA,25000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNLd0357e33,Penelitian Sustainable Energy - 62080c24,0325754439,JTK,2022,Dana ITERA,5000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLb8f5322b,Penelitian Sustainable Energy - 7fb45e11,0941911440,JTP,2022,Industri,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLa99d6536,Penelitian Green Infrastructure - 26990a32,0941911440,JTP,2024,Mandiri,10000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL77b599e0,Penelitian Sustainable Energy - 709b6ed8,0941911440,JTP,2025,Industri,250000000,Community Development,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL4abb5d22,Penelitian Community Development - a7cf0f37,0885528441,JTK,2021,Hibah Dikti,50000000,Green Infrastructure,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL9920bc4a,Penelitian Innovative Industry - d4211c05,0945197442,JTI,2025,Dana ITERA,250000000,Community Development,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL39650d68,Penelitian Innovative Industry - 683466b5,0447083443,JTK,2022,Mandiri,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL99155633,Penelitian Community Development - 9145c8de,0447083443,JTK,2024,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLf3d3bfc7,Penelitian Sustainable Energy - 5a9d9346,0205951444,JTP,2023,Industri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL0bf034da,Penelitian Community Development - ff217b44,0205951444,JTP,2022,Dana ITERA,5000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLa7d70a6c,Penelitian Innovative Industry - a09b01ed,0330894446,JTI,2024,Industri,5000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL74f59f3d,Penelitian Sustainable Energy - 0081ee66,0330894446,JTI,2023,Industri,100000000,Sustainable Energy,Belum,True,True,2026-05-13T19:21:14+07:00
PNLcfd91742,Penelitian Innovative Industry - 308fabc2,0330894446,JTI,2022,Mandiri,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL3e59dd22,Penelitian Green Infrastructure - 2573ca2d,0604289447,JTK,2024,Industri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLfd49c968,Penelitian Green Infrastructure - e0a918a8,0604289447,JTK,2024,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL2a821539,Penelitian Community Development - 2768430e,0340369448,JTK,2020,Dana ITERA,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL043c5787,Penelitian Innovative Industry - 13f1caed,0340369448,JTK,2022,Dana ITERA,50000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL4dddd99d,Penelitian Innovative Industry - 6b8d2b89,0340369448,JTK,2022,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLacd3f385,Penelitian Community Development - fd39dd5c,0416716449,JTK,2023,Dana ITERA,5000000,Community Development,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLdf793d00,Penelitian Community Development - a934bf48,0257796450,JTI,2021,Hibah Dikti,10000000,Community Development,Belum,False,True,2026-05-13T19:21:14+07:00
PNL63356316,Penelitian Innovative Industry - 2833fefb,0601693452,JTP,2020,Industri,25000000,Community Development,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL0d993dae,Penelitian Sustainable Energy - bd961eb3,0601693452,JTP,2022,Dana ITERA,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL8cc7b5b7,Penelitian Innovative Industry - 0574d123,0601693452,JTP,2024,Hibah Dikti,250000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL84ea2994,Penelitian Community Development - 12e3ca74,0202874453,JSA,2023,Hibah Dikti,25000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLf0baaa64,Penelitian Green Infrastructure - 9e6e4ba8,0202874453,JSA,2024,Dana ITERA,250000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLcf5198a6,Penelitian Sustainable Energy - 67f16588,0480264454,JSA,2024,Mandiri,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL0cdc02b7,Penelitian Green Infrastructure - 821e7f58,0480264454,JSA,2024,Industri,25000000,Community Development,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL4dc8950d,Penelitian Innovative Industry - 0358897f,0343243455,JTI,2022,Mandiri,10000000,Innovative Industry,Belum,True,False,2026-05-13T19:21:14+07:00
PNL2b3ea311,Penelitian Green Infrastructure - 1061d748,0856143456,JTI,2023,Hibah Dikti,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL4233485d,Penelitian Sustainable Energy - b03c40a0,0856143456,JTI,2021,Industri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL451d4029,Penelitian Innovative Industry - 929b4420,0125822457,JTP,2025,Industri,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL00fbba19,Penelitian Innovative Industry - 703d67b0,0125822457,JTP,2021,Industri,50000000,Innovative Industry,Jurnal Nasional,True,True,2026-05-13T19:21:14+07:00
PNL6bfd73a4,Penelitian Green Infrastructure - 90c86a9b,0412840458,JMB,2022,Industri,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL53493eb4,Penelitian Innovative Industry - 1e986053,0412840458,JMB,2021,Hibah Dikti,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL571723b6,Penelitian Innovative Industry - 1646912d,0175410459,JSA,2020,Hibah Dikti,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf3968184,Penelitian Community Development - d51f3ceb,0175410459,JSA,2021,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL723bcbc9,Penelitian Innovative Industry - ba6effcb,0366282460,JSA,2021,Industri,250000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL4e707198,Penelitian Green Infrastructure - f53dbdd5,0956481461,JTP,2020,Dana ITERA,100000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL7d9406d2,Penelitian Innovative Industry - 658f501a,0956481461,JTP,2022,Hibah Dikti,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL44409e11,Penelitian Green Infrastructure - d3fe69b5,0849098462,JTP,2020,Dana ITERA,50000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL49ad8e7b,Penelitian Innovative Industry - 0e817f7d,0849098462,JTP,2025,Hibah Dikti,100000000,Green Infrastructure,Belum,True,False,2026-05-13T19:21:14+07:00
PNLace6f957,Penelitian Green Infrastructure - 7adfc161,0849098462,JTP,2021,Mandiri,25000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL20100b11,Penelitian Sustainable Energy - c06720ff,0659514463,JTI,2025,Industri,5000000,Sustainable Energy,Belum,True,False,2026-05-13T19:21:14+07:00
PNL048df243,Penelitian Sustainable Energy - 517d63dd,0659514463,JTI,2025,Dana ITERA,10000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL9d7d3fe2,Penelitian Community Development - 51d7c6cc,0389789464,JTP,2020,Mandiri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL00db7ced,Penelitian Sustainable Energy - be948447,0389789464,JTP,2021,Industri,50000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLc75c7b10,Penelitian Innovative Industry - 96444037,0389789464,JTP,2021,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL0ee89710,Penelitian Sustainable Energy - 6061abeb,0165809465,JMB,2023,Dana ITERA,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLda656154,Penelitian Green Infrastructure - 36512808,0165809465,JMB,2021,Mandiri,25000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLd6d01a23,Penelitian Innovative Industry - 3858e237,0516203466,JTI,2020,Dana ITERA,50000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLab52bac4,Penelitian Community Development - 140f0321,0516203466,JTI,2021,Industri,5000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL3cdc2ba0,Penelitian Green Infrastructure - 13850bf4,0516203466,JTI,2022,Mandiri,10000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL63846144,Penelitian Innovative Industry - b3491a1a,0282980468,JSA,2024,Dana ITERA,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLebf5333b,Penelitian Innovative Industry - 8f3e9e6f,0282980468,JSA,2022,Industri,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL6a67fd88,Penelitian Community Development - a0196809,0781262469,JMB,2021,Mandiri,25000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNLa3e792b3,Penelitian Sustainable Energy - 136a9916,0781262469,JMB,2022,Mandiri,100000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLfac0c838,Penelitian Innovative Industry - 73e8fcf7,0122311470,JTK,2020,Mandiri,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL9f12ed16,Penelitian Innovative Industry - fe31d8c8,0122311470,JTK,2025,Industri,250000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNLc4757eea,Penelitian Green Infrastructure - 6b87823c,0391750471,JTK,2020,Hibah Dikti,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe9c66ae0,Penelitian Innovative Industry - 07ff0d96,0391750471,JTK,2023,Dana ITERA,5000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL2ddb5877,Penelitian Sustainable Energy - af5f3867,0391750471,JTK,2023,Hibah Dikti,25000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNLdb4abc38,Penelitian Innovative Industry - 4c3ea4e9,0181564472,JTK,2025,Dana ITERA,100000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNLd31c69f7,Penelitian Green Infrastructure - c539dfce,0181564472,JTK,2021,Industri,50000000,Sustainable Energy,Belum,True,False,2026-05-13T19:21:14+07:00
PNLd33fbc3b,Penelitian Community Development - fc046f2c,0746558473,JMB,2025,Mandiri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL12e75a19,Penelitian Community Development - 622117fc,0746558473,JMB,2020,Dana ITERA,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf6969af1,Penelitian Sustainable Energy - e557e39f,0746558473,JMB,2021,Industri,250000000,Green Infrastructure,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLb2975b7a,Penelitian Community Development - 58b84bf1,0746558473,JMB,2025,Hibah Dikti,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL55566fb6,Penelitian Green Infrastructure - 6b37f0de,0746558473,JMB,2023,Dana ITERA,5000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL4e314d36,Penelitian Innovative Industry - d6f024d8,0996883474,JTI,2021,Mandiri,50000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL2f1e7c4b,Penelitian Community Development - ffddf929,0996883474,JTI,2020,Hibah Dikti,5000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6fd883bb,Penelitian Sustainable Energy - a13a384a,0996883474,JTI,2020,Mandiri,25000000,Community Development,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL61a38e6e,Penelitian Sustainable Energy - 2591538d,0917300475,JSA,2020,Industri,25000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL01492af3,Penelitian Innovative Industry - 4aa2a482,0917300475,JSA,2023,Dana ITERA,25000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL6407feb8,Penelitian Innovative Industry - 04253369,0917300475,JSA,2023,Mandiri,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL3fa097a9,Penelitian Community Development - 5505ebfb,0917300475,JSA,2022,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf3941454,Penelitian Green Infrastructure - 1f0cf586,0892349476,JMB,2022,Hibah Dikti,5000000,Innovative Industry,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL01781a55,Penelitian Sustainable Energy - 482c873b,0892349476,JMB,2023,Dana ITERA,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL02abb52a,Penelitian Sustainable Energy - 4af36ec2,0892349476,JMB,2020,Hibah Dikti,25000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL10b82fa8,Penelitian Community Development - 1671e5ed,0160699477,JTI,2024,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL385e1e66,Penelitian Sustainable Energy - f19c2917,0860442478,JSA,2024,Hibah Dikti,25000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL555c5260,Penelitian Community Development - 220db494,0860442478,JSA,2020,Hibah Dikti,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL07f8fe9d,Penelitian Innovative Industry - 5b4dd0da,0654016479,JTI,2021,Hibah Dikti,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL73013bbe,Penelitian Sustainable Energy - 941eb263,0654016479,JTI,2022,Dana ITERA,250000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNL0649da5c,Penelitian Green Infrastructure - d3cc978d,0137815480,JSA,2021,Mandiri,10000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNLd42255ad,Penelitian Green Infrastructure - 24535306,0137815480,JSA,2024,Industri,10000000,Innovative Industry,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNL8ff7dad3,Penelitian Green Infrastructure - bfc41a8e,0981960481,JTK,2025,Mandiri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL9bcb0447,Penelitian Sustainable Energy - 48cc05c8,0981960481,JTK,2025,Mandiri,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL6fc30028,Penelitian Community Development - 3f86658a,0981960481,JTK,2020,Hibah Dikti,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLac960568,Penelitian Green Infrastructure - 56eb8e66,0647136482,JSA,2020,Mandiri,25000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL6286a129,Penelitian Community Development - 39efa911,0389982483,JTI,2024,Dana ITERA,25000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL89551857,Penelitian Innovative Industry - 4fc97c27,0787607484,JTK,2020,Hibah Dikti,25000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLbeeec01a,Penelitian Sustainable Energy - a2ea36b6,0787607484,JTK,2025,Mandiri,10000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL1a55c2f6,Penelitian Community Development - e9f4223d,0445141485,JSA,2022,Industri,25000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNL4388b5aa,Penelitian Green Infrastructure - 48e56588,0445141485,JSA,2023,Mandiri,25000000,Community Development,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNLba391e66,Penelitian Community Development - dca5fb24,0445141485,JSA,2023,Mandiri,5000000,Community Development,Belum,False,True,2026-05-13T19:21:14+07:00
PNL5c0f6a4a,Penelitian Innovative Industry - fc564136,0802078486,JMB,2023,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL0866550d,Penelitian Community Development - 2109c4f7,0802078486,JMB,2024,Mandiri,100000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLaf8a182e,Penelitian Community Development - 8272dd21,0934934487,JTI,2020,Mandiri,10000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNLe58941f3,Penelitian Green Infrastructure - 69584565,0934934487,JTI,2020,Industri,10000000,Green Infrastructure,Belum,True,False,2026-05-13T19:21:14+07:00
PNL235497fa,Penelitian Sustainable Energy - 45be4e75,0222916488,JTI,2025,Mandiri,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL3c3adc94,Penelitian Green Infrastructure - dcda18af,0222916488,JTI,2025,Industri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL294e57b4,Penelitian Innovative Industry - d029e908,0222916488,JTI,2025,Mandiri,100000000,Community Development,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNLf31c1a8c,Penelitian Sustainable Energy - 5bf273c2,0354302489,JTP,2025,Mandiri,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL7c915db2,Penelitian Innovative Industry - d7df19a0,0354302489,JTP,2025,Dana ITERA,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLecd5dce4,Penelitian Sustainable Energy - ebd6bea9,0384744490,JTI,2020,Dana ITERA,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLbb5d2bfd,Penelitian Community Development - ce3b9857,0384744490,JTI,2025,Dana ITERA,100000000,Green Infrastructure,Belum,False,True,2026-05-13T19:21:14+07:00
PNLb9dcbfa9,Penelitian Community Development - 36de8c34,0384744490,JTI,2021,Mandiri,250000000,Community Development,Belum,False,True,2026-05-13T19:21:14+07:00
PNLf097fc42,Penelitian Green Infrastructure - e291e5f6,0343042491,JTK,2025,Mandiri,25000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLdd5ffbe6,Penelitian Innovative Industry - b804e4df,0343042491,JTK,2023,Hibah Dikti,100000000,Green Infrastructure,Belum,False,False,2026-05-13T19:21:14+07:00
PNLe04dc2b8,Penelitian Sustainable Energy - 14f7bac8,0343042491,JTK,2023,Industri,25000000,Sustainable Energy,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNLc1859832,Penelitian Sustainable Energy - 72cfb288,0761247492,JTK,2024,Industri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL645b0025,Penelitian Sustainable Energy - 5680dcb0,0761247492,JTK,2020,Mandiri,100000000,Community Development,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLf471d64d,Penelitian Green Infrastructure - 9e2248fe,0761247492,JTK,2022,Dana ITERA,100000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL81cca7db,Penelitian Community Development - 42aa4ea6,0935773493,JTI,2025,Hibah Dikti,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLb4a26683,Penelitian Sustainable Energy - ede743de,0349923494,JSA,2025,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLf7f76758,Penelitian Green Infrastructure - de83e4df,0349923494,JSA,2024,Industri,250000000,Sustainable Energy,Belum,False,True,2026-05-13T19:21:14+07:00
PNL8eaa8313,Penelitian Green Infrastructure - 5e621ca2,0983016495,JMB,2025,Dana ITERA,5000000,Innovative Industry,Belum,True,False,2026-05-13T19:21:14+07:00
PNL670b4af0,Penelitian Community Development - 0ca017d1,0983016495,JMB,2022,Mandiri,5000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL3c8fcf42,Penelitian Community Development - f680483f,0983016495,JMB,2021,Industri,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLb98a3093,Penelitian Innovative Industry - c98061fd,0983016495,JMB,2023,Mandiri,100000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL1ffe1c1b,Penelitian Green Infrastructure - ddf1cc1b,0176300496,JTK,2025,Dana ITERA,25000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-13T19:21:14+07:00
PNLbbeed125,Penelitian Green Infrastructure - e9e93223,0585199497,JSA,2022,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL4f0c5881,Penelitian Sustainable Energy - 25ec56bb,0585199497,JSA,2022,Hibah Dikti,100000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe2a2eb64,Penelitian Innovative Industry - 0a13822f,0585199497,JSA,2025,Dana ITERA,10000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL8db5403d,Penelitian Sustainable Energy - 1560b76b,0742125498,JTK,2020,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNLdd6be061,Penelitian Innovative Industry - 15f044ad,0742125498,JTK,2020,Industri,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL90f8c034,Penelitian Community Development - d70d96b2,0742125498,JTK,2024,Industri,25000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-13T19:21:14+07:00
PNL9d43641e,Penelitian Green Infrastructure - 3956bde5,0742125498,JTK,2021,Mandiri,25000000,Sustainable Energy,Jurnal Internasional,True,False,2026-05-13T19:21:14+07:00
PNL3354cdd1,Penelitian Sustainable Energy - 76daf040,0253140499,JTI,2024,Industri,10000000,Community Development,Belum,False,False,2026-05-13T19:21:14+07:00
PNL351446c4,Penelitian Sustainable Energy - 8fccee99,0253140499,JTI,2025,Hibah Dikti,50000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-13T19:21:14+07:00
PNL72de6d2e,Penelitian Community Development - 7ac68ccd,0849372500,JTP,2021,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL0cdcf973,Penelitian Innovative Industry - 3dcc6422,0849372500,JTP,2023,Industri,5000000,Innovative Industry,Belum,False,False,2026-05-13T19:21:14+07:00
PNL08994e72,Penelitian Green Infrastructure - d8834cec,0334481501,JSA,2022,Mandiri,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNLe46ad873,Penelitian Green Infrastructure - 826611e1,0334481501,JSA,2022,Hibah Dikti,5000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLa5dd7e0b,Penelitian Sustainable Energy - f74e432d,0649723502,JTI,2022,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL28491418,Penelitian Community Development - c73b1d75,0649723502,JTI,2023,Industri,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL5dd7ec42,Penelitian Sustainable Energy - 04902505,0649723502,JTI,2023,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-13T19:21:14+07:00
PNL7acc2a60,Penelitian Sustainable Energy - 60346441,0657234503,JTK,2024,Mandiri,100000000,Community Development,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNL0652a7b6,Penelitian Green Infrastructure - fa831341,0657234503,JTK,2023,Industri,25000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-13T19:21:14+07:00
PNLc1e883d1,Penelitian Green Infrastructure - f0b38cde,0657234503,JTK,2024,Dana ITERA,50000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
PNL431b3267,Penelitian Sustainable Energy - c31c7df4,0931345504,JTP,2022,Hibah Dikti,100000000,Sustainable Energy,Belum,False,False,2026-05-13T19:21:14+07:00
