mbkm_id,mahasiswa_id,prodi_id,jenis_mbkm,institusi_mitra,sks_diakui,tahun,semester,prestasi_nasional,ingested_at
MBKMe963e315,2021TL28052,TL,Wirausaha,World Bank Jakarta,20,2022,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMd3fca79b,2021TLK46792,TLK,Wirausaha,Telkom University,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM8052973f,2024FIS38965,FIS,Proyek Kemanusiaan,JICA Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM528d5151,2021TK13445,TK,Pertukaran,Google Indonesia,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd5af1b4a,2021SK35131,SK,KKN Tematik,Universiti Malaya,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM036be0d4,2023FIS46557,FIS,KKN Tematik,Toyota Motor Manufacturing,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM2c8d2eef,2020FT04046,FT,Proyek Kemanusiaan,Bank Indonesia,12,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa4cf977f,2021AR34277,AR,KKN Tematik,Telkom University,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM280e4e03,2024GD29074,GD,Riset,PT Telkom Indonesia,22,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM8af5a2e8,2023GD27943,GD,KKN Tematik,Universitas Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMbe690453,2020TK09670,TK,Magang,PT PLN,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMc4f314af,2022GD45947,GD,Riset,Chulalongkorn University,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM83cc6f3d,2023FIS08970,FIS,Proyek Kemanusiaan,Osaka University,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMfd1e3f38,2023TL49661,TL,Wirausaha,Toyota Motor Manufacturing,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6eb44daf,2022TL43413,TL,KKN Tematik,Toyota Motor Manufacturing,24,2023,Genap,True,2026-05-13T19:21:15+07:00
MBKM0435c14e,2020TK46669,TK,Pertukaran,Unila,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM69edba54,2024TM18162,TM,Riset,UGM,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM439b9f7f,2021KIM19391,KIM,Proyek Kemanusiaan,Politeknik Negeri Lampung,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3020eff3,2020FIS25670,FIS,Proyek Kemanusiaan,UGM,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd51b91a2,2024AG43115,AG,Proyek Kemanusiaan,Bank Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM632de7c6,2023AG20505,AG,Wirausaha,Kyushu University,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM22b691ca,2022TM11465,TM,KKN Tematik,PT Bukit Asam,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMcf55b0e5,2024TE26925,TE,Riset,BRIN,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM74913bbc,2022SK28647,SK,KKN Tematik,Universitas Lampung,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8bb876c9,2022PWK40781,PWK,Wirausaha,JICA Indonesia,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa8fe5a2b,2020FT44892,FT,Proyek Kemanusiaan,Unila,20,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM5305f8a9,2021SK47541,SK,KKN Tematik,Universitas Lampung,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1b379356,2021TS11018,TS,Proyek Kemanusiaan,Toyota Motor Manufacturing,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMf5f992c3,2023TLK35970,TLK,Wirausaha,Unsri,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMce4cafe1,2020SK11728,SK,Proyek Kemanusiaan,PT PLN,24,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMdcddf947,2024BIO15896,BIO,Wirausaha,Huawei Indonesia,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc7f61bed,2022PWK32551,PWK,Magang,Google Indonesia,20,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKM568fc94c,2023SK24561,SK,Riset,Huawei Indonesia,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM06f839a1,2021AG14007,AG,Wirausaha,World Bank Jakarta,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM4a34f9f2,2021TE03744,TE,Riset,Kyushu University,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9dcd073e,2024GL40842,GL,Magang,Huawei Indonesia,20,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM565d646a,2023FT46137,FT,Magang,Huawei Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMa29586a9,2022GD25542,GD,Proyek Kemanusiaan,PT Bukit Asam,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM803c8df2,2024TI34976,TI,Wirausaha,PT Pertamina,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM84e5abd5,2023TI17246,TI,KKN Tematik,Huawei Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd436c432,2023AG03610,AG,Proyek Kemanusiaan,UNDP Indonesia,24,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM5ec490b5,2022AG15035,AG,Magang,ITB,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM3a10f5c6,2021GD31415,GD,Pertukaran,Toyota Motor Manufacturing,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM98a0243a,2021TP05546,TP,Wirausaha,PT Pertamina,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM19b43dad,2021SI17491,SI,Wirausaha,Kyushu University,20,2023,Genap,True,2026-05-13T19:21:15+07:00
MBKMbbb4cdd6,2020FIS36618,FIS,Proyek Kemanusiaan,PT PLN,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM133a0199,2024TL32467,TL,Riset,TU Delft,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc115c4fd,2024SK36223,SK,Wirausaha,Google Indonesia,6,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMec8bca2c,2022PWK46864,PWK,Pertukaran,Telkom University,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM2c18241e,2020AG26309,AG,Riset,Universitas Lampung,6,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4c436d9b,2020IF47345,IF,Magang,LIPI,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM44a91085,2022MB39706,MB,Pertukaran,UNDP Indonesia,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM931c6681,2024MB41392,MB,Wirausaha,BRIN,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa85bf510,2023TLK17006,TLK,Riset,World Bank Jakarta,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM66cbd4a2,2021TP40364,TP,Riset,Universitas Lampung,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMfbd63324,2023GD18736,GD,Wirausaha,Kyushu University,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM02f049e7,2023TP41333,TP,Proyek Kemanusiaan,Kyushu University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4a741985,2021MTK02730,MTK,Pertukaran,TU Delft,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM68dfb0de,2022FT05398,FT,Wirausaha,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM25d80582,2023KIM06380,KIM,KKN Tematik,Universitas Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7f55ce38,2024PWK45707,PWK,Wirausaha,Chulalongkorn University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3b128a13,2020TK33897,TK,Riset,Unsri,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1abb422b,2020TK15966,TK,Magang,Chulalongkorn University,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM8daf1bab,2023FIS49060,FIS,Riset,Toyota Motor Manufacturing,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9ee883af,2023TK42571,TK,Wirausaha,UGM,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6aa09958,2021KIM32117,KIM,Pertukaran,Universiti Malaya,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3e0db201,2021TL19437,TL,Riset,Unsri,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM8a8a21cf,2022TS42369,TS,Riset,Politeknik Negeri Lampung,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM6c08046b,2023SI47508,SI,Proyek Kemanusiaan,ITB,20,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKMb480c471,2024BIO34312,BIO,KKN Tematik,TU Delft,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM983ce2ca,2023TG05209,TG,Proyek Kemanusiaan,PT Telkom Indonesia,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM80d1dd37,2024SK20334,SK,Magang,PT Telkom Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM9926dca3,2020TG21877,TG,Pertukaran,JICA Indonesia,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMad78e961,2023KIM37235,KIM,Wirausaha,BPS Lampung,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM4f3bdef6,2020SK20624,SK,Riset,Universitas Indonesia,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM825d70db,2024TE15534,TE,Riset,Universiti Malaya,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9b544a6d,2022SI49426,SI,Magang,PT Pertamina,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5ca64fda,2021MTK46872,MTK,Magang,UNDP Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM194c3050,2020FIS39754,FIS,Wirausaha,Politeknik Negeri Lampung,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6f2df635,2022TK45639,TK,Proyek Kemanusiaan,Universiti Malaya,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMbfe651b8,2022TP31077,TP,Magang,BRIN,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM4f81ba98,2021BIO07657,BIO,Pertukaran,BRIN,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM90cddf7a,2020TS26960,TS,Wirausaha,Kyushu University,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2c4887e6,2021KIM17781,KIM,Pertukaran,Huawei Indonesia,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM882c94b4,2021GD14456,GD,Wirausaha,JICA Indonesia,20,2022,Genap,True,2026-05-13T19:21:15+07:00
MBKMd8824886,2021TM14498,TM,Proyek Kemanusiaan,ITB,20,2023,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM07615daf,2022GL41386,GL,Wirausaha,Universitas Indonesia,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9103280d,2022IF15049,IF,KKN Tematik,PT Pertamina,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb41a35da,2021GL15229,GL,Pertukaran,Chulalongkorn University,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM80d1a8fe,2022TP13409,TP,Magang,BPS Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMa0009e5b,2022MB30868,MB,Magang,BMKG,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM11eb8145,2021MTK28248,MTK,Magang,IPB University,12,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf1090241,2022IF30347,IF,Proyek Kemanusiaan,Bank Indonesia,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMcc2f200b,2020TK00778,TK,Wirausaha,Chulalongkorn University,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM799a0486,2024TLK40568,TLK,KKN Tematik,ITB,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4903a35d,2020FIS13250,FIS,Magang,Osaka University,20,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM98ff81d8,2021TK31410,TK,Wirausaha,Unila,20,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKM9e3e317f,2021FIS33152,FIS,Riset,BPS Lampung,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM63539f1c,2023FIS44503,FIS,Wirausaha,Osaka University,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMabadbbd9,2020MB13345,MB,Riset,BRIN,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7a24b577,2022MB14120,MB,Pertukaran,Universitas Lampung,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM416b0eab,2021TI08392,TI,Magang,World Bank Jakarta,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM40637f5f,2024TP02152,TP,Riset,UNDP Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM74579393,2022TG08847,TG,Wirausaha,PT Pertamina,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb3dcb9a9,2023TE18215,TE,Proyek Kemanusiaan,ITS,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM555a9348,2024SI49872,SI,Wirausaha,ITS,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM804d59d2,2020KIM00670,KIM,Pertukaran,Osaka University,12,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM69c697c0,2024TLK49990,TLK,Magang,ITS,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4f18dc40,2021TS31941,TS,Riset,Universitas Lampung,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa0cf9517,2022BIO20845,BIO,Proyek Kemanusiaan,UNDP Indonesia,22,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM1dfc9f2c,2021KIM13030,KIM,Pertukaran,IPB University,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMe4fd2f25,2020PWK21857,PWK,Riset,LIPI,22,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM773db21f,2022MB13315,MB,Wirausaha,TU Delft,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd41aea66,2020MB03546,MB,Magang,LIPI,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7db3bd1f,2023BIO37585,BIO,Wirausaha,PT PLN,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM8fb4314d,2022TK27717,TK,Proyek Kemanusiaan,LIPI,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM99c70f59,2024TG47483,TG,KKN Tematik,PT PLN,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM0ef5130b,2021GD37093,GD,Pertukaran,Google Indonesia,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM37293845,2023AG32831,AG,Proyek Kemanusiaan,IPB University,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM169dc9ff,2022SI10451,SI,Pertukaran,IPB University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMf38a31c7,2021PWK20932,PWK,Pertukaran,Bank Indonesia,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM60537774,2021MTK40298,MTK,Proyek Kemanusiaan,Huawei Indonesia,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM58167f43,2024SK43688,SK,Wirausaha,PT Bukit Asam,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM18493914,2023IF05758,IF,Proyek Kemanusiaan,BMKG,22,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM627cd7e8,2024MB45145,MB,Magang,Unsri,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe83c58ea,2022MB01642,MB,Riset,BPS Lampung,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe2ac7f9b,2023MTK33646,MTK,Magang,PT Bukit Asam,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMfe3fb576,2020AR27373,AR,Proyek Kemanusiaan,Chulalongkorn University,6,2021,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM80368769,2023AR27305,AR,Magang,ITB,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMa3078a9d,2024SK36412,SK,Wirausaha,Universiti Malaya,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM8f79b3ff,2024AR25672,AR,Magang,Chulalongkorn University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMeb6e1cb9,2024PWK13752,PWK,Proyek Kemanusiaan,World Bank Jakarta,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMff70d812,2024MTK23535,MTK,Magang,TU Delft,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMf5d1a5a9,2022MB33311,MB,Magang,PT Bukit Asam,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa8dda78b,2024GL09510,GL,Wirausaha,Chulalongkorn University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM71bf43a4,2021TL26934,TL,Pertukaran,PT Pertamina,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMa47a052f,2024TI15682,TI,Riset,Bank Indonesia,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3d1e6367,2022TL04665,TL,Wirausaha,Telkom University,24,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd617a42e,2020SI12556,SI,Riset,Unila,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM300e96aa,2024TG02421,TG,Wirausaha,NUS Singapore,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM2817c0ec,2021GL46567,GL,KKN Tematik,PT Telkom Indonesia,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM6ccf643f,2020FIS27284,FIS,Proyek Kemanusiaan,Kyushu University,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM8cbfaf6d,2022GL49290,GL,Magang,JICA Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc518af92,2024SK15870,SK,KKN Tematik,PT Telkom Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe354620e,2020TK39424,TK,Wirausaha,LIPI,12,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKMc8ce6924,2022FT05385,FT,Proyek Kemanusiaan,Politeknik Negeri Lampung,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8dade139,2020KIM36345,KIM,Wirausaha,JICA Indonesia,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM83bf5551,2022IF24275,IF,Magang,TU Delft,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd1e67bdb,2024BIO18291,BIO,KKN Tematik,Google Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf0de1a66,2023GL41326,GL,Proyek Kemanusiaan,Unila,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMc552e933,2024TL41886,TL,Riset,Google Indonesia,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM49f80e29,2020AR45734,AR,Pertukaran,UNDP Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM594bab48,2022MB26613,MB,Wirausaha,BRIN,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb09ec27b,2024MTK34788,MTK,KKN Tematik,Unila,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMbb53960a,2022FT29783,FT,Riset,PT Pertamina,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6b6459ec,2021TS02975,TS,KKN Tematik,Universiti Malaya,24,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf46c876a,2020IF35193,IF,Proyek Kemanusiaan,PT Astra International,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM1d6fcd89,2022TP43910,TP,Wirausaha,Bank Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5e96f8e8,2020TLK03265,TLK,Wirausaha,Universiti Malaya,20,2023,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMf068ceb1,2021TM48660,TM,Wirausaha,Unila,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM54b5ffeb,2021TK42625,TK,Pertukaran,IPB University,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM48194471,2022MB45578,MB,Pertukaran,UGM,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM551bc5b5,2024TL31441,TL,Pertukaran,Universitas Lampung,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMdbb8a93d,2020FT42527,FT,KKN Tematik,ITS,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM0e127882,2020PWK08971,PWK,Magang,Google Indonesia,24,2022,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM5f633278,2024TS15066,TS,Magang,Bank Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc6558163,2023TLK04658,TLK,Wirausaha,ITB,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMae8ac6fd,2020TLK10805,TLK,Wirausaha,Unsri,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM726338a1,2021PWK13917,PWK,Magang,Huawei Indonesia,24,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8ed1c593,2023MB23837,MB,Wirausaha,ITS,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMcac5b243,2023IF03213,IF,Pertukaran,Bank Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2e254ee1,2022TI25304,TI,Pertukaran,Bank Indonesia,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM353109f7,2020SK47324,SK,KKN Tematik,Bank Indonesia,12,2021,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMcf9540a0,2021SI02361,SI,KKN Tematik,PT Pertamina,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM57772c46,2021TG23016,TG,Riset,UGM,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb186e00b,2024MB43608,MB,KKN Tematik,Unsri,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb640bd08,2021AG41521,AG,Proyek Kemanusiaan,LIPI,6,2022,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM4f0bf718,2020MTK20909,MTK,Magang,Universitas Lampung,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe86b4958,2020PWK06658,PWK,Magang,ITB,20,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKMc0c1a132,2023TL31666,TL,Wirausaha,Telkom University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5c2ff217,2023TI01712,TI,KKN Tematik,IPB University,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5a43bd9b,2024TM04103,TM,Pertukaran,PT Bukit Asam,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM05717fcb,2023TL28768,TL,KKN Tematik,Universitas Lampung,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb70d1739,2022MB40338,MB,Wirausaha,UNDP Indonesia,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM20924058,2024TS27524,TS,Proyek Kemanusiaan,JICA Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa090b6f6,2023FIS48213,FIS,Wirausaha,BPS Lampung,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4646d0ce,2021GD06118,GD,Pertukaran,TU Delft,6,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMe84e491c,2023TM24349,TM,KKN Tematik,BRIN,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8ce64d50,2021TG16493,TG,Pertukaran,Huawei Indonesia,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8ab5e75c,2023TS22059,TS,Riset,Universitas Lampung,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa776e877,2022IF01117,IF,Riset,Osaka University,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM117cb09e,2023GD35819,GD,KKN Tematik,Telkom University,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1dec25e7,2022TL28602,TL,Proyek Kemanusiaan,TU Delft,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM0d29f070,2023MTK44465,MTK,Wirausaha,ITB,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMfea70bd0,2020IF09397,IF,Riset,Politeknik Negeri Lampung,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMcfe9b496,2024PWK30546,PWK,KKN Tematik,Kyushu University,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM005e056d,2022IF16814,IF,Wirausaha,BPS Lampung,24,2023,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM7f7268b4,2021TE10532,TE,Riset,PT Astra International,12,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM92d3c436,2020TLK21945,TLK,Riset,PT PLN,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM6b38bfa7,2021FIS13922,FIS,Pertukaran,ITB,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMa6e49a4f,2023TK44842,TK,Wirausaha,Bank Indonesia,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMbc458bcb,2021AR04245,AR,Magang,JICA Indonesia,6,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKM5986e1ef,2021TK08531,TK,Riset,TU Delft,20,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM66cb0c2c,2024TI24495,TI,Pertukaran,Kyushu University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM55a667ce,2024FIS41790,FIS,Riset,Universitas Lampung,12,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM8354e927,2023TL10794,TL,Proyek Kemanusiaan,BPS Lampung,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM93b3b07f,2021KIM04610,KIM,Proyek Kemanusiaan,Toyota Motor Manufacturing,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMf554b995,2021FIS15899,FIS,KKN Tematik,PT PLN,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM036d77a5,2022TM05472,TM,KKN Tematik,BMKG,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb4e6c869,2022PWK15378,PWK,Magang,ITB,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM12d05262,2023TL49688,TL,Pertukaran,Universitas Indonesia,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM0e469fcb,2021KIM13398,KIM,Wirausaha,Politeknik Negeri Lampung,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMb7329f56,2022TS21306,TS,Pertukaran,Google Indonesia,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4e70995f,2024TL09669,TL,Magang,World Bank Jakarta,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
