prestasi_id,mahasiswa_id,nama_kompetisi,bidang,tingkat,peringkat,tahun,dosen_pembina_id,ingested_at
PRS5d8b23d4,2021FT20771,Data Science Challenge,Debat,Institusi,Juara 3,2024,0196507675,2026-05-13T19:21:15+07:00
PRS1269805f,2025SK25396,Imagine Cup,Riset,Institusi,Juara 1,2025,0723118730,2026-05-13T19:21:15+07:00
PRS995c3a81,2024AR26141,Imagine Cup,Seni,Regional,Finalis,2023,0826805599,2026-05-13T19:21:15+07:00
PRS77292c65,2020MB44556,National Bridge Competition,Debat,Institusi,Finalis,2023,,2026-05-13T19:21:15+07:00
PRS99867c01,2025MTK25628,LKTIN Nasional,Olahraga,Regional,Finalis,2023,0343243455,2026-05-13T19:21:15+07:00
PRS2984ec9a,2020TK31328,KMIPN,Teknologi,Nasional,Juara 3,2022,0505220568,2026-05-13T19:21:15+07:00
PRS243e9f88,2019TL39325,Kontes Robot Indonesia,Debat,Institusi,Juara 3,2025,0395198029,2026-05-13T19:21:15+07:00
PRS701d8062,2023GD13044,Gemastik,Riset,Nasional,Juara 1,2025,0177028707,2026-05-13T19:21:15+07:00
PRS3e511766,2025FIS04233,LKTIN Nasional,Desain,Regional,Juara 2,2023,,2026-05-13T19:21:15+07:00
PRSa97efa07,2025IF23626,Gemastik,Teknologi,Institusi,Juara 1,2021,0173409701,2026-05-13T19:21:15+07:00
PRS7e680498,2018AG23194,LKTIN Nasional,Olahraga,Institusi,Juara 1,2024,0469986555,2026-05-13T19:21:15+07:00
PRS488da32a,2023FT04422,KMIPN,Desain,Institusi,Finalis,2021,0283428643,2026-05-13T19:21:15+07:00
PRS7f08a7a3,2019TL42404,Gemastik,Olahraga,Institusi,Juara 3,2022,0160236295,2026-05-13T19:21:15+07:00
PRSc1c371fa,2021TK07909,Geospatial Hackathon,Desain,Regional,Juara 2,2022,,2026-05-13T19:21:15+07:00
PRS3b70bad4,2025IF48687,IoT Hackathon,Debat,Institusi,Juara 2,2022,0797233281,2026-05-13T19:21:15+07:00
PRSdc6dcf72,2022TM35209,Imagine Cup,Debat,Regional,Juara 2,2020,0909877233,2026-05-13T19:21:15+07:00
PRSc7f32740,2019KIM42189,ACM ICPC Regional,Riset,Institusi,Juara 3,2025,0678011402,2026-05-13T19:21:15+07:00
PRScbd1f779,2019PWK31148,Smart City Competition,Olahraga,Nasional,Juara 2,2020,0368456217,2026-05-13T19:21:15+07:00
PRSee76e18f,2019PWK17421,Shell Eco-Marathon,Teknologi,Internasional,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRS53a90575,2025SK17028,IoT Hackathon,Olahraga,Institusi,Finalis,2023,0731723129,2026-05-13T19:21:15+07:00
PRS5c2d2f6f,2020MB41421,Imagine Cup,Teknologi,Regional,Juara 1,2023,0139288703,2026-05-13T19:21:15+07:00
PRSfee27dd0,2020TLK17972,Imagine Cup,Riset,Internasional,Finalis,2023,0420664432,2026-05-13T19:21:15+07:00
PRSb2c5b629,2020MTK39065,IoT Hackathon,Olahraga,Nasional,Juara 3,2024,0776509114,2026-05-13T19:21:15+07:00
PRS580457a4,2022GL39455,Geospatial Hackathon,Debat,Nasional,Juara 3,2024,0151613438,2026-05-13T19:21:15+07:00
PRS28cbdf07,2018GL44933,Electric Vehicle Competition,Seni,Nasional,Juara 2,2025,0797233281,2026-05-13T19:21:15+07:00
PRS8c063a77,2018TLK35624,Shell Eco-Marathon,Desain,Regional,Finalis,2025,,2026-05-13T19:21:15+07:00
PRS58390f7b,2018TL37074,LKTIN Nasional,Debat,Internasional,Finalis,2025,0846256708,2026-05-13T19:21:15+07:00
PRS3e3aa545,2018TG35532,Geospatial Hackathon,Desain,Nasional,Juara 1,2020,0540010368,2026-05-13T19:21:15+07:00
PRSade0aa92,2021FIS05160,KMIPN,Teknologi,Internasional,Juara 2,2021,0196507675,2026-05-13T19:21:15+07:00
PRS3bc8efe7,2024TP01982,Gemastik,Teknologi,Institusi,Juara 3,2023,0252309384,2026-05-13T19:21:15+07:00
PRS69e3bc1b,2019TS18579,KMIPN,Desain,Nasional,Finalis,2021,0320459751,2026-05-13T19:21:15+07:00
PRS15987141,2019FIS21363,Kontes Robot Indonesia,Desain,Nasional,Finalis,2021,,2026-05-13T19:21:15+07:00
PRSbfc26d39,2019MB01890,Shell Eco-Marathon,Olahraga,Nasional,Juara 1,2024,0478886679,2026-05-13T19:21:15+07:00
PRS89e3424b,2020AG47585,Data Science Challenge,Teknologi,Internasional,Juara 2,2023,0338291341,2026-05-13T19:21:15+07:00
PRS377ae30e,2019TM49936,Data Science Challenge,Teknologi,Institusi,Juara 2,2020,0421811506,2026-05-13T19:21:15+07:00
PRSc0db8b15,2023GL39665,IoT Hackathon,Teknologi,Institusi,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRS668a35ae,2023SI48520,LKTIN Nasional,Riset,Regional,Finalis,2023,0453110746,2026-05-13T19:21:15+07:00
PRSe4557d99,2021TG27408,ONMIPA,Teknologi,Nasional,Juara 1,2024,0377272359,2026-05-13T19:21:15+07:00
PRS197c055b,2025GL32182,Smart City Competition,Desain,Institusi,Juara 1,2023,,2026-05-13T19:21:15+07:00
PRS9c77f996,2024BIO26418,Electric Vehicle Competition,Olahraga,Nasional,Juara 1,2022,0899993240,2026-05-13T19:21:15+07:00
PRS6c6592ae,2023BIO05837,Imagine Cup,Olahraga,Nasional,Juara 2,2021,0174751552,2026-05-13T19:21:15+07:00
PRSa0444399,2023MTK41449,National Bridge Competition,Desain,Internasional,Juara 1,2022,0442787279,2026-05-13T19:21:15+07:00
PRS8008539e,2020TLK47526,Electric Vehicle Competition,Debat,Regional,Juara 2,2023,0764151789,2026-05-13T19:21:15+07:00
PRS9700d7fc,2019FT47621,PKM Dikti,Seni,Institusi,Juara 1,2022,0326064607,2026-05-13T19:21:15+07:00
PRSd27ac4cd,2023TI42782,ONMIPA,Riset,Regional,Finalis,2024,0156372388,2026-05-13T19:21:15+07:00
PRS4e7f8933,2022BIO32668,KMIPN,Teknologi,Regional,Juara 1,2021,0521669598,2026-05-13T19:21:15+07:00
PRS42ac9da6,2019TS14458,Smart City Competition,Olahraga,Institusi,Juara 2,2022,0655006642,2026-05-13T19:21:15+07:00
PRS8ea6d6f5,2021FT36464,Shell Eco-Marathon,Teknologi,Regional,Juara 2,2020,0644134799,2026-05-13T19:21:15+07:00
PRS25a29118,2023TG24103,Pilmapres,Debat,Regional,Juara 1,2024,0585199497,2026-05-13T19:21:15+07:00
PRS9244fb12,2025FIS29602,ACM ICPC Regional,Desain,Regional,Juara 3,2022,0585199497,2026-05-13T19:21:15+07:00
PRS90363e18,2023TS11041,Imagine Cup,Olahraga,Regional,Juara 3,2025,,2026-05-13T19:21:15+07:00
PRS3d9b049f,2018TLK19509,PKM Dikti,Desain,Regional,Finalis,2023,0354302489,2026-05-13T19:21:15+07:00
PRS923c69ba,2019TK32208,Imagine Cup,Debat,Institusi,Finalis,2024,0658905377,2026-05-13T19:21:15+07:00
PRS469b7521,2021TI21845,Shell Eco-Marathon,Riset,Nasional,Finalis,2025,0850615623,2026-05-13T19:21:15+07:00
PRS62e6b298,2023AG00692,Smart City Competition,Riset,Internasional,Juara 2,2022,0976742625,2026-05-13T19:21:15+07:00
PRS52f14a5f,2019FIS17446,Imagine Cup,Teknologi,Nasional,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRSeb6d5ad8,2021KIM02745,Pilmapres,Seni,Internasional,Juara 3,2024,0179957726,2026-05-13T19:21:15+07:00
PRS7d24d6be,2023TP00394,Kontes Robot Indonesia,Seni,Nasional,Juara 1,2025,0387606199,2026-05-13T19:21:15+07:00
PRS21d7e6ec,2019AR01770,Kontes Robot Indonesia,Riset,Internasional,Juara 1,2020,,2026-05-13T19:21:15+07:00
PRS8e55d9dc,2019TLK41362,Smart City Competition,Riset,Nasional,Finalis,2022,0730131428,2026-05-13T19:21:15+07:00
PRS41f9d56a,2023IF35086,KMIPN,Seni,Institusi,Juara 1,2022,0960900392,2026-05-13T19:21:15+07:00
PRSadbda7c5,2022GD06932,Data Science Challenge,Debat,Nasional,Juara 3,2025,,2026-05-13T19:21:15+07:00
PRSeb31e37c,2018SK40447,National Bridge Competition,Riset,Nasional,Juara 2,2022,0924819148,2026-05-13T19:21:15+07:00
PRS8f0ca5a4,2020TM24041,Data Science Challenge,Debat,Regional,Juara 1,2024,0391750471,2026-05-13T19:21:15+07:00
PRS93f50878,2023MB37402,PKM Dikti,Desain,Internasional,Juara 1,2024,0442787279,2026-05-13T19:21:15+07:00
PRS2979c8b3,2025TP14577,Kontes Robot Indonesia,Debat,Nasional,Juara 2,2020,0218067305,2026-05-13T19:21:15+07:00
PRS434057a5,2020TM41299,ACM ICPC Regional,Seni,Nasional,Juara 3,2024,0982258246,2026-05-13T19:21:15+07:00
PRS83b92e53,2022PWK10007,LKTIN Nasional,Debat,Institusi,Finalis,2025,0236649542,2026-05-13T19:21:15+07:00
PRSfeeff4f7,2024KIM17062,Electric Vehicle Competition,Riset,Nasional,Juara 3,2022,0505857596,2026-05-13T19:21:15+07:00
PRS5344928c,2018TE28151,National Bridge Competition,Desain,Institusi,Finalis,2020,0973834058,2026-05-13T19:21:15+07:00
PRS804378a7,2020TS25470,IoT Hackathon,Desain,Institusi,Finalis,2024,0424477509,2026-05-13T19:21:15+07:00
PRS6618c426,2020TK04260,IoT Hackathon,Desain,Institusi,Juara 1,2020,,2026-05-13T19:21:15+07:00
PRS99adfa3a,2021FIS21565,Shell Eco-Marathon,Seni,Regional,Juara 1,2021,,2026-05-13T19:21:15+07:00
PRS1643248c,2023TK30573,ONMIPA,Debat,Regional,Juara 3,2024,0344027545,2026-05-13T19:21:15+07:00
PRS83fd5321,2019TG12828,Kontes Robot Indonesia,Riset,Nasional,Juara 2,2025,0186242577,2026-05-13T19:21:15+07:00
PRS65c24756,2018GL12422,ONMIPA,Teknologi,Institusi,Juara 1,2020,0978897633,2026-05-13T19:21:15+07:00
PRS8c901be3,2021GL08768,Imagine Cup,Olahraga,Institusi,Juara 3,2020,0895284102,2026-05-13T19:21:15+07:00
PRS9bb45186,2023FT08561,Geospatial Hackathon,Teknologi,Institusi,Juara 2,2024,0525312538,2026-05-13T19:21:15+07:00
PRSd2d9541b,2023SK01356,LKTIN Nasional,Olahraga,Internasional,Juara 1,2024,0999584095,2026-05-13T19:21:15+07:00
PRS24f86745,2024MTK19636,Electric Vehicle Competition,Seni,Institusi,Juara 3,2020,0207978265,2026-05-13T19:21:15+07:00
PRS548cbbc0,2024TE36951,National Bridge Competition,Teknologi,Regional,Juara 2,2025,0951028763,2026-05-13T19:21:15+07:00
PRS6d235fd9,2023TG45366,Pilmapres,Seni,Institusi,Juara 2,2025,0122332606,2026-05-13T19:21:15+07:00
PRSb1adbfa3,2018TM07834,ACM ICPC Regional,Olahraga,Institusi,Juara 1,2025,0758119617,2026-05-13T19:21:15+07:00
PRSc4f88f9f,2020IF23322,Data Science Challenge,Seni,Nasional,Juara 1,2023,0849372500,2026-05-13T19:21:15+07:00
PRS840c5544,2019KIM17343,Pilmapres,Teknologi,Institusi,Juara 2,2024,,2026-05-13T19:21:15+07:00
PRS1e5e2728,2021TP14951,National Bridge Competition,Seni,Institusi,Juara 1,2020,0235779427,2026-05-13T19:21:15+07:00
PRS223b9917,2021AG27306,Shell Eco-Marathon,Teknologi,Institusi,Juara 1,2023,0172024145,2026-05-13T19:21:15+07:00
PRSe4b0446d,2023PWK47480,National Bridge Competition,Riset,Institusi,Finalis,2020,,2026-05-13T19:21:15+07:00
PRS05a463a4,2020MTK31196,IoT Hackathon,Riset,Nasional,Juara 3,2025,,2026-05-13T19:21:15+07:00
PRS87a63895,2018BIO41606,Pilmapres,Seni,Institusi,Finalis,2021,0403803017,2026-05-13T19:21:15+07:00
PRS2f8b94e6,2022TE48230,Electric Vehicle Competition,Seni,Institusi,Juara 1,2020,0452291167,2026-05-13T19:21:15+07:00
PRS450fc461,2025TG05954,Shell Eco-Marathon,Seni,Internasional,Juara 2,2025,,2026-05-13T19:21:15+07:00
PRS4b5db8fb,2023TLK48571,KMIPN,Riset,Nasional,Finalis,2020,0940356196,2026-05-13T19:21:15+07:00
PRSbe1acdec,2024TK04754,Kontes Robot Indonesia,Riset,Nasional,Juara 3,2021,0105944347,2026-05-13T19:21:15+07:00
PRS277e76d4,2024IF29088,IoT Hackathon,Riset,Institusi,Juara 3,2023,,2026-05-13T19:21:15+07:00
PRS141b63c2,2022BIO25933,Geospatial Hackathon,Teknologi,Institusi,Juara 2,2020,0643509269,2026-05-13T19:21:15+07:00
PRSa15f5fc9,2025AR47503,Electric Vehicle Competition,Olahraga,Institusi,Juara 3,2020,0234284212,2026-05-13T19:21:15+07:00
PRS2daef1ac,2020TI35477,IoT Hackathon,Riset,Nasional,Juara 2,2023,0524631745,2026-05-13T19:21:15+07:00
PRS522c315a,2022TS03688,Geospatial Hackathon,Debat,Internasional,Juara 3,2021,0124476436,2026-05-13T19:21:15+07:00
PRS9843116b,2024MTK01536,Data Science Challenge,Teknologi,Institusi,Juara 2,2024,0202874453,2026-05-13T19:21:15+07:00
PRS63682ca6,2023TG22896,Smart City Competition,Desain,Institusi,Juara 3,2025,0564119229,2026-05-13T19:21:15+07:00
PRS524a7a10,2025TI08840,Pilmapres,Seni,Institusi,Juara 2,2023,0203165536,2026-05-13T19:21:15+07:00
PRSfd5258da,2019TK37876,IoT Hackathon,Olahraga,Internasional,Juara 2,2021,0229694644,2026-05-13T19:21:15+07:00
PRSbfded09e,2019KIM20625,ONMIPA,Debat,Nasional,Juara 1,2022,,2026-05-13T19:21:15+07:00
PRS02fe773e,2023MB08075,Shell Eco-Marathon,Desain,Regional,Juara 3,2023,0622924349,2026-05-13T19:21:15+07:00
PRSe2af6429,2020TLK21451,LKTIN Nasional,Debat,Institusi,Juara 2,2023,0786711676,2026-05-13T19:21:15+07:00
PRS868797d6,2019SI08276,ACM ICPC Regional,Olahraga,Institusi,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRS64d409f5,2023TG46481,Smart City Competition,Debat,Institusi,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRS4bccbc16,2018SI01444,Kontes Robot Indonesia,Debat,Nasional,Juara 1,2022,0205194009,2026-05-13T19:21:15+07:00
PRS68f644ea,2023TS33025,ACM ICPC Regional,Debat,Nasional,Juara 1,2024,0781262469,2026-05-13T19:21:15+07:00
PRSd770e3f3,2021TP01179,National Bridge Competition,Desain,Nasional,Juara 1,2024,0326238515,2026-05-13T19:21:15+07:00
PRSee3768f1,2022SK18522,PKM Dikti,Teknologi,Nasional,Juara 3,2021,0774826750,2026-05-13T19:21:15+07:00
PRS061edb4b,2018IF04454,Pilmapres,Desain,Regional,Finalis,2025,0462148120,2026-05-13T19:21:15+07:00
PRS11114b4c,2023SK16495,Smart City Competition,Debat,Internasional,Juara 3,2020,0789052255,2026-05-13T19:21:15+07:00
PRSaa498ab2,2021MB34783,Shell Eco-Marathon,Teknologi,Regional,Juara 2,2023,0535965034,2026-05-13T19:21:15+07:00
PRS135224f6,2021FIS45607,Geospatial Hackathon,Olahraga,Regional,Juara 3,2025,0412840458,2026-05-13T19:21:15+07:00
PRSeb3d55c7,2025FIS24643,LKTIN Nasional,Debat,Nasional,Finalis,2022,0797723271,2026-05-13T19:21:15+07:00
PRS01c130ea,2022PWK33319,ONMIPA,Seni,Nasional,Finalis,2025,0105944347,2026-05-13T19:21:15+07:00
PRS6325e5bf,2018KIM12392,KMIPN,Desain,Institusi,Juara 2,2023,0983016495,2026-05-13T19:21:15+07:00
PRS25d138bd,2023TG37512,Data Science Challenge,Seni,Institusi,Juara 3,2020,0849572200,2026-05-13T19:21:15+07:00
PRS6c254c3e,2019BIO26280,Electric Vehicle Competition,Riset,Internasional,Juara 1,2023,0532334586,2026-05-13T19:21:15+07:00
PRS3a1dddb3,2021TM26500,Shell Eco-Marathon,Desain,Nasional,Finalis,2022,0477981619,2026-05-13T19:21:15+07:00
PRS415176aa,2023MB07191,Gemastik,Seni,Institusi,Juara 3,2020,0767086091,2026-05-13T19:21:15+07:00
PRSf259ff1c,2022KIM07034,National Bridge Competition,Riset,Institusi,Finalis,2025,0203784590,2026-05-13T19:21:15+07:00
PRSd5020ed5,2021FT36464,Imagine Cup,Desain,Nasional,Juara 2,2024,,2026-05-13T19:21:15+07:00
PRSb2f26b9e,2020GL17297,Smart City Competition,Desain,Institusi,Juara 1,2021,0949309250,2026-05-13T19:21:15+07:00
PRSd2e5cb16,2022IF42463,Data Science Challenge,Debat,Internasional,Juara 1,2022,0384744490,2026-05-13T19:21:15+07:00
PRS9d59d01b,2021TG04227,PKM Dikti,Desain,Nasional,Juara 3,2022,0271379653,2026-05-13T19:21:15+07:00
PRS7aea5194,2022TM28472,Gemastik,Desain,Regional,Juara 3,2021,0521669598,2026-05-13T19:21:15+07:00
PRSb9442f64,2018GL16012,LKTIN Nasional,Olahraga,Internasional,Juara 3,2023,0194254170,2026-05-13T19:21:15+07:00
PRS4557aea2,2021AR12467,Pilmapres,Desain,Internasional,Juara 1,2021,0706471149,2026-05-13T19:21:15+07:00
PRS11a0cfd5,2024TS43816,Kontes Robot Indonesia,Teknologi,Internasional,Juara 2,2020,0546237682,2026-05-13T19:21:15+07:00
PRS4b56a403,2019BIO43814,Gemastik,Teknologi,Internasional,Finalis,2023,0201548319,2026-05-13T19:21:15+07:00
PRSd9a7d28c,2022SK11624,Smart City Competition,Desain,Institusi,Finalis,2021,0205194009,2026-05-13T19:21:15+07:00
PRSe8364ada,2019BIO28762,Kontes Robot Indonesia,Seni,Institusi,Juara 2,2024,,2026-05-13T19:21:15+07:00
PRS6e586e6f,2018TL11186,Smart City Competition,Olahraga,Regional,Juara 1,2022,0283428643,2026-05-13T19:21:15+07:00
PRSee1d5fa7,2021GD41812,Electric Vehicle Competition,Riset,Internasional,Juara 2,2021,0978640548,2026-05-13T19:21:15+07:00
PRS77856eb9,2020TS36442,Data Science Challenge,Teknologi,Regional,Finalis,2021,,2026-05-13T19:21:15+07:00
PRSbd55f6bf,2021GL16163,Smart City Competition,Seni,Regional,Juara 2,2022,0225938282,2026-05-13T19:21:15+07:00
PRS0faf0d3e,2022FT23242,Imagine Cup,Olahraga,Institusi,Juara 2,2025,0117320669,2026-05-13T19:21:15+07:00
PRS9dbf3176,2019GL26802,Imagine Cup,Riset,Nasional,Finalis,2025,0598522162,2026-05-13T19:21:15+07:00
PRSda626891,2023IF17728,Geospatial Hackathon,Teknologi,Nasional,Juara 3,2020,,2026-05-13T19:21:15+07:00
PRS49bc3a3a,2019MTK39182,Shell Eco-Marathon,Seni,Regional,Juara 3,2024,0997546100,2026-05-13T19:21:15+07:00
PRS8322314a,2025TI15912,Smart City Competition,Desain,Nasional,Juara 2,2022,0966999549,2026-05-13T19:21:15+07:00
PRS76b2bd2e,2021TL29573,National Bridge Competition,Teknologi,Institusi,Finalis,2024,0841444588,2026-05-13T19:21:15+07:00
PRSf82958d3,2025GL44295,KMIPN,Olahraga,Institusi,Juara 1,2025,0834331580,2026-05-13T19:21:15+07:00
PRSd05b16c1,2020FT22436,Smart City Competition,Debat,Nasional,Juara 3,2021,0441671788,2026-05-13T19:21:15+07:00
PRS5bf93825,2025TM06605,ONMIPA,Seni,Regional,Juara 1,2024,0347829093,2026-05-13T19:21:15+07:00
PRS8daf6ecd,2023TS48229,Data Science Challenge,Seni,Institusi,Finalis,2023,,2026-05-13T19:21:15+07:00
PRS6b0b0b12,2025TM06089,Smart City Competition,Debat,Institusi,Juara 1,2022,0333764779,2026-05-13T19:21:15+07:00
PRS93bfb002,2023TK25516,LKTIN Nasional,Teknologi,Regional,Juara 1,2020,0904706320,2026-05-13T19:21:15+07:00
PRS59143119,2019AR15805,Smart City Competition,Olahraga,Internasional,Finalis,2025,0892349476,2026-05-13T19:21:15+07:00
PRSf1261835,2020TP45905,Gemastik,Teknologi,Regional,Finalis,2023,0221048508,2026-05-13T19:21:15+07:00
PRS88e2255e,2023SK48247,Geospatial Hackathon,Seni,Nasional,Juara 3,2025,0235779427,2026-05-13T19:21:15+07:00
PRSd7d69129,2018TE48420,Pilmapres,Olahraga,Nasional,Juara 2,2023,0624689027,2026-05-13T19:21:15+07:00
PRS145e7a62,2022TE10149,National Bridge Competition,Desain,Institusi,Juara 2,2023,0436876762,2026-05-13T19:21:15+07:00
PRSa62a156b,2021AG41622,Pilmapres,Riset,Institusi,Finalis,2025,0438431352,2026-05-13T19:21:15+07:00
PRS81ecb3cc,2018KIM20496,ONMIPA,Teknologi,Institusi,Juara 2,2021,0658870732,2026-05-13T19:21:15+07:00
PRS48af04d9,2025TE03405,PKM Dikti,Olahraga,Regional,Juara 3,2023,0362517025,2026-05-13T19:21:15+07:00
PRS8251d68b,2021FT05902,Gemastik,Riset,Nasional,Juara 1,2021,0957772357,2026-05-13T19:21:15+07:00
PRS92059df0,2018TG42524,Shell Eco-Marathon,Riset,Regional,Juara 2,2025,0157554208,2026-05-13T19:21:15+07:00
PRSb2237409,2024MB29275,ONMIPA,Desain,Internasional,Juara 1,2021,0864073011,2026-05-13T19:21:15+07:00
PRSf59bb2fd,2020GD27056,ONMIPA,Riset,Institusi,Juara 1,2022,,2026-05-13T19:21:15+07:00
PRS77b0fd57,2023TM19119,KMIPN,Teknologi,Regional,Finalis,2021,,2026-05-13T19:21:15+07:00
PRSd450e69c,2020TP10202,Kontes Robot Indonesia,Olahraga,Institusi,Juara 3,2021,0821309704,2026-05-13T19:21:15+07:00
PRS251f2ce5,2024TP26161,PKM Dikti,Teknologi,Institusi,Juara 3,2020,0745752513,2026-05-13T19:21:15+07:00
PRSb369db6d,2018BIO43397,LKTIN Nasional,Seni,Institusi,Finalis,2025,0451448016,2026-05-13T19:21:15+07:00
PRS97cec03f,2022GD48727,National Bridge Competition,Riset,Regional,Juara 3,2020,0282980468,2026-05-13T19:21:15+07:00
PRS2931ed46,2020TE08316,ACM ICPC Regional,Seni,Nasional,Juara 1,2020,0573611689,2026-05-13T19:21:15+07:00
PRS2169d692,2025GD46725,Pilmapres,Debat,Nasional,Finalis,2024,0129175248,2026-05-13T19:21:15+07:00
PRSb80beddf,2024TG36309,LKTIN Nasional,Riset,Regional,Juara 2,2020,0861860198,2026-05-13T19:21:15+07:00
PRSd35cc8b1,2025KIM35425,Electric Vehicle Competition,Debat,Institusi,Juara 2,2024,0546237682,2026-05-13T19:21:15+07:00
PRSd10781e4,2018TI21251,PKM Dikti,Teknologi,Internasional,Juara 1,2025,0457617304,2026-05-13T19:21:15+07:00
PRSb269045f,2023SK43120,LKTIN Nasional,Debat,Nasional,Juara 3,2021,0441573238,2026-05-13T19:21:15+07:00
PRSbd9b1bc4,2023SI03956,ACM ICPC Regional,Riset,Institusi,Juara 2,2024,0424512435,2026-05-13T19:21:15+07:00
PRS3a5925b9,2021FIS23976,Smart City Competition,Debat,Nasional,Juara 1,2020,0355505235,2026-05-13T19:21:15+07:00
PRS21faee96,2025TLK44679,Gemastik,Seni,Institusi,Finalis,2023,0490111361,2026-05-13T19:21:15+07:00
PRS2e65ffe1,2021KIM01361,Pilmapres,Debat,Regional,Juara 3,2025,,2026-05-13T19:21:15+07:00
PRS304890b5,2023GD29385,IoT Hackathon,Seni,Regional,Juara 3,2024,0646567400,2026-05-13T19:21:15+07:00
PRS82031311,2025TP20082,IoT Hackathon,Desain,Institusi,Finalis,2021,,2026-05-13T19:21:15+07:00
PRSd6588845,2025GD37985,ACM ICPC Regional,Desain,Institusi,Juara 1,2020,0819519066,2026-05-13T19:21:15+07:00
PRSa9057ed7,2018TG31909,IoT Hackathon,Desain,Nasional,Juara 2,2024,,2026-05-13T19:21:15+07:00
PRS1f15bba0,2022KIM12223,Electric Vehicle Competition,Desain,Nasional,Juara 2,2022,0892349476,2026-05-13T19:21:15+07:00
PRS59ad46fd,2023GL14581,KMIPN,Riset,Nasional,Juara 3,2023,0717771658,2026-05-13T19:21:15+07:00
PRS1e345794,2020AG12198,Pilmapres,Debat,Regional,Finalis,2022,0563700348,2026-05-13T19:21:15+07:00
PRSaa6c0a9b,2025TL40321,ONMIPA,Seni,Internasional,Finalis,2025,,2026-05-13T19:21:15+07:00
PRSbe1b4325,2018TS20402,ACM ICPC Regional,Olahraga,Nasional,Finalis,2025,0550605567,2026-05-13T19:21:15+07:00
PRS42c67de3,2024FIS41012,Pilmapres,Seni,Institusi,Finalis,2022,0451448016,2026-05-13T19:21:15+07:00
PRS8b7b1271,2019TLK38546,IoT Hackathon,Desain,Institusi,Juara 2,2025,0176048225,2026-05-13T19:21:15+07:00
PRS30a74c0e,2022TS29566,Geospatial Hackathon,Desain,Nasional,Finalis,2024,0544887244,2026-05-13T19:21:15+07:00
PRS7443f28e,2019TP19983,Imagine Cup,Teknologi,Institusi,Finalis,2021,,2026-05-13T19:21:15+07:00
PRS4521d1cd,2024KIM06083,ONMIPA,Teknologi,Nasional,Finalis,2025,0711883112,2026-05-13T19:21:15+07:00
PRSa73b08ca,2025TLK36233,Geospatial Hackathon,Seni,Nasional,Finalis,2025,,2026-05-13T19:21:15+07:00
PRS57dd16be,2021MTK21604,Kontes Robot Indonesia,Olahraga,Regional,Juara 3,2020,0603720121,2026-05-13T19:21:15+07:00
PRSfedef625,2025TM08488,Pilmapres,Debat,Regional,Finalis,2024,0156888752,2026-05-13T19:21:15+07:00
PRSd6e9d503,2020SK25552,Geospatial Hackathon,Olahraga,Regional,Finalis,2023,0909877233,2026-05-13T19:21:15+07:00
PRS49adeea3,2025SI17317,Pilmapres,Debat,Nasional,Juara 1,2025,,2026-05-13T19:21:15+07:00
PRS2e42e8ef,2019TP17730,ACM ICPC Regional,Riset,Regional,Juara 3,2020,0403007754,2026-05-13T19:21:15+07:00
PRS03b2b02f,2022SK12288,PKM Dikti,Debat,Internasional,Finalis,2024,0324734312,2026-05-13T19:21:15+07:00
PRS55cdf9cd,2025GD26427,Kontes Robot Indonesia,Olahraga,Nasional,Juara 1,2023,0221048508,2026-05-13T19:21:15+07:00
PRSe2c5969e,2025BIO10552,IoT Hackathon,Seni,Regional,Juara 1,2020,0344379286,2026-05-13T19:21:15+07:00
PRS72f2f896,2023SK29338,Kontes Robot Indonesia,Seni,Regional,Juara 1,2021,0645571069,2026-05-13T19:21:15+07:00
PRSc8a25f41,2020BIO15503,National Bridge Competition,Seni,Nasional,Juara 1,2024,0781707150,2026-05-13T19:21:15+07:00
PRS6d8b7fb4,2020KIM05098,Geospatial Hackathon,Seni,Nasional,Finalis,2022,0235779427,2026-05-13T19:21:15+07:00
PRS06856820,2020TLK31421,Geospatial Hackathon,Olahraga,Internasional,Juara 1,2025,0462848719,2026-05-13T19:21:15+07:00
PRS395c7efd,2020AR08631,ACM ICPC Regional,Desain,Nasional,Juara 3,2023,0622363380,2026-05-13T19:21:15+07:00
PRSce338afc,2019SK29316,LKTIN Nasional,Seni,Regional,Juara 3,2022,0929707519,2026-05-13T19:21:15+07:00
PRSbd817eb6,2022TLK04441,KMIPN,Seni,Regional,Juara 3,2022,0629720705,2026-05-13T19:21:15+07:00
PRS3218aba0,2021MTK01419,National Bridge Competition,Olahraga,Internasional,Juara 2,2024,0882105202,2026-05-13T19:21:15+07:00
PRS81bba7be,2018BIO21654,Gemastik,Riset,Institusi,Juara 2,2021,0422111177,2026-05-13T19:21:15+07:00
PRS405383b4,2024FIS28124,IoT Hackathon,Teknologi,Regional,Finalis,2022,0413378124,2026-05-13T19:21:15+07:00
PRS95fdf973,2019KIM04198,IoT Hackathon,Riset,Regional,Juara 1,2025,0960416582,2026-05-13T19:21:15+07:00
PRS9f06a3b7,2018TG47859,National Bridge Competition,Olahraga,Regional,Finalis,2025,0192941252,2026-05-13T19:21:15+07:00
